Matricula,Nome,Sobrenome,Telefone,Email,Endereco,Sexo,Curso
11762,Mark,Steer,1-754-173-2460,Mark_Steer2504@gompie.com,"Fairview Walk, 8167",M,Dramatics
11763,Colleen,Walton,0-118-054-6838,Colleen_Walton7254@nanoff.biz,"Heritage Way, 1032",F,English IV
11764,Chuck,Fowler,7-470-740-8860,Chuck_Fowler2820@jiman.org,"Egerton  Rue, 3946",M,American Literature
11765,Kirsten,Summers,4-204-321-6722,Kirsten_Summers392@famism.biz,"Coley  Way, 3071",F,German
11766,Jack,Healy,0-573-888-6217,Jack_Healy922@eirey.tech,"Anns  Street, 7564",M,Physical Education
11767,Denis,Plant,1-472-180-0581,Denis_Plant4432@bauros.biz,"Norland  Way, 2996",M,Ecology
11768,Quinn,Dann,4-038-773-4367,Quinn_Dann5960@grannar.com,"Gatonby   Vale, 9558",F,Health
11769,Jane,Reid,5-265-484-4387,Jane_Reid5681@liret.org,"Cockspur  Avenue, 4652",F,Ancient Civilizations
11770,Miriam,Randall,2-137-154-3773,Miriam_Randall4123@supunk.biz,"Chantry   Walk, 7139",F,Basic Math
11771,Cedrick,Flack,8-780-225-4828,Cedrick_Flack2363@deons.tech,"Chalcot  Road, 2876",M,Basic Math
11772,Bart,Blythe,4-041-766-6802,Bart_Blythe7267@kideod.biz,"Thomas More   Route, 3933",M,LOGIC
11773,Denis,Egerton,8-431-246-3404,Denis_Egerton8573@extex.org,"Abbotswell  Rue, 5011",M,Ecology
11774,Eduardo,Kennedy,8-164-515-8830,Eduardo_Kennedy1934@jiman.org,"Collingwood  Way, 633",M,French
11775,Rosalee,Curtis,4-067-476-8837,Rosalee_Curtis9098@sveldo.biz,"Bolingbroke  Boulevard, 7362",F,Speech
11776,Gloria,Leigh,4-545-680-3882,Gloria_Leigh9395@joiniaa.com,"Andrews  Vale, 9929",F,German
11777,Brooklyn,Chester,0-012-142-2278,Brooklyn_Chester9093@naiker.biz,"Bond Avenue, 1786",F,Language Arts
11778,Cameron,Yang,0-358-651-6040,Cameron_Yang1593@womeona.net,"Beechen  Avenue, 3110",F,Earth Science
11779,Kurt,Drummond,5-030-535-7334,Kurt_Drummond3247@grannar.com,"York Rue, 6412",M,Physical Education
11780,Marvin,Olson,2-386-240-7714,Marvin_Olson8043@acrit.org,"Lake Boulevard, 2101",M,Geography
11781,Bob,Brooks,5-047-847-6015,Bob_Brooks6535@womeona.net,"Vincent  Rue, 4556",M,English IV
11782,Logan,Morgan,5-204-142-3335,Logan_Morgan6069@muall.tech,"Longman   Route, 3790",M,Music
11783,Elijah,Martin,6-071-715-6563,Elijah_Martin9497@extex.org,"Wake  Walk, 4908",M,Grammar
11784,Michelle,Victor,6-600-752-0308,Michelle_Victor3837@bauros.biz,"Spruce Street, 1748",F,Mathematics
11785,Carla,Barclay,6-525-665-7540,Carla_Barclay7027@ovock.tech,"Birkin   Tunnel, 8309",F,Latin
11786,Nate,Barclay,2-535-214-2836,Nate_Barclay8416@gompie.com,"Wake  Alley, 7834",M,Sociology
11787,Matthew,Nicholls,6-576-778-3236,Matthew_Nicholls3197@extex.org,"Fieldstone Road, 8005",M,Physical Education
11788,Gabriel,Speed,5-137-301-0666,Gabriel_Speed5960@corti.com,"Bellenden   Alley, 5541",M,Physical Education
11789,Liliana,Howard,6-884-550-8262,Liliana_Howard7196@vetan.org,"Ernest  Grove, 5448",F,Mathematics
11790,Joseph,Lewis,4-606-478-2182,Joseph_Lewis4131@mafthy.com,"Thomas  Vale, 3959",M,Resource Program
11791,Gloria,Mcguire,3-837-735-0005,Gloria_Mcguire8525@nickia.com,"Bell    Tunnel, 9174",F,Modern Literature
11792,Leah,Collingwood,0-602-012-1451,Leah_Collingwood6726@liret.org,"Queensberry  Pass, 6172",F,Speech
11793,Nate,Taylor,1-855-878-4477,Nate_Taylor9392@ubusive.com,"Kingly  Street, 3567",M,LOGIC
11794,Emery,Carson,5-441-384-2831,Emery_Carson8021@corti.com,"Empress  Walk, 4400",F,Leadership
11795,Jacob,Spencer,8-636-874-2271,Jacob_Spencer402@gmail.com,"Collingwood  Grove, 1661",M,Economics
11796,Mina,Lowe,5-351-733-8760,Mina_Lowe9258@tonsy.org,"Chatfield  Pass, 1014",F,French
11797,Tyler,Nurton,6-506-133-2353,Tyler_Nurton4@corti.com,"Bel   Route, 7149",M,Geography
11798,Gil,Keys,4-011-186-0886,Gil_Keys3211@twace.org,"Magnolia Pass, 5852",M,Accounting
11799,Gina,Griffiths,4-158-622-3746,Gina_Griffiths9926@nimogy.biz,"Chestnut Rise Way, 8856",F,Design and technology
11800,Rick,Johnson,3-666-336-1134,Rick_Johnson34@deavo.com,"Calvin   Crossroad, 5748",M,Ecology
11801,Marissa,Sylvester,0-482-361-6664,Marissa_Sylvester4469@elnee.tech,"Dutton   Avenue, 8286",F,English IV
11802,Benjamin,Torres,5-028-826-2447,Benjamin_Torres1789@womeona.net,"Gate   Street, 8230",M,Design and technology
11803,Eden,Richards,4-585-283-6816,Eden_Richards8093@elnee.tech,"Angela   Route, 6571",F,Physical Education
11804,Tara,Villiger,2-252-862-0831,Tara_Villiger611@hourpy.biz,"Queensberry  Avenue, 2960",F,Accounting
11805,Freya,Rosenbloom,4-213-087-1042,Freya_Rosenbloom2016@famism.biz,"Epworth  Tunnel, 3605",F,Mathematics
11806,Carissa,Baldwin,0-656-527-3861,Carissa_Baldwin45@hourpy.biz,"Battis   Road, 5007",F,Instrumental Music
11807,Chad,Walton,7-877-782-8138,Chad_Walton2404@hourpy.biz,"Fairfield  Hill, 4912",M,Ecology
11808,Cassandra,May,0-601-142-7354,Cassandra_May6769@bulaffy.com,"Yorkshire  Pass, 7598",F,Instrumental Music
11809,Goldie,Hammond,6-326-824-0221,Goldie_Hammond4796@yahoo.com,"Bermondsey    Street, 8246",F,Earth Science
11810,Aileen,Webster,6-745-827-6661,Aileen_Webster3276@gmail.com,"Virgil   Route, 7859",F,Science
11811,Drew,Hobson,1-221-734-8228,Drew_Hobson6408@acrit.org,"Besson  Hill, 7964",F,Geography
11812,Teagan,Skinner,4-501-537-0232,Teagan_Skinner1986@liret.org,"Cobden  Avenue, 1635",F,Modern Literature
11813,Nicholas,Wise,4-416-037-8212,Nicholas_Wise1852@gompie.com,"Queen Pass, 2502",M,Sociology
11814,Ivy,Warren,8-863-130-5700,Ivy_Warren2936@corti.com,"Howard Alley, 8570",F,Trigonometry
11815,Andie,Bell,8-100-506-8278,Andie_Bell6426@guentu.biz,"Abbots   Hill, 4489",F,Spanish
11816,Sofia,Cox,3-118-045-3557,Sofia_Cox6360@qater.org,"Kinglake  Rue, 7242",F,Economics
11817,Daron,Clifton,4-105-544-3161,Daron_Clifton3071@nimogy.biz,"Dunton  Alley, 8425",M,Earth Science
11818,Javier,Donnelly,6-210-047-6736,Javier_Donnelly4243@iatim.tech,"Chantry   Drive, 913",M,Ecology
11819,Alba,Saunders,3-762-135-7286,Alba_Saunders1442@tonsy.org,"West Lane, 9677",F,French
11820,Phillip,Stewart,3-237-061-6704,Phillip_Stewart911@womeona.net,"Durnford  Route, 3773",M,Spanish
11821,Jayden,Dempsey,4-482-300-1588,Jayden_Dempsey4176@bretoux.com,"Canal  Hill, 3004",M,Leadership
11822,Nick,Lyon,3-710-534-5858,Nick_Lyon3632@qater.org,"Monroe Walk, 4896",M,Trigonometry
11823,Barney,Welsch,2-056-237-0273,Barney_Welsch8279@deavo.com,"Antrobus   Rue, 7548",M,Grammar
11824,Luna,Summers,5-300-407-7740,Luna_Summers3703@cispeto.com,"Black Friars   Walk, 6184",F,Physical Education
11825,Mason,Rogers,6-744-170-6378,Mason_Rogers5501@deons.tech,"Virginia Pass, 5058",M,Grammar
11826,William,Pope,3-234-188-1736,William_Pope8729@fuliss.net,"Gathorne   Avenue, 5812",M,Basic Math
11827,Danny,Webster,4-517-340-1655,Danny_Webster6374@eirey.tech,"Gate   Avenue, 1342",M,Design and technology
11828,Valerie,Ross,4-416-062-8031,Valerie_Ross3226@tonsy.org,"Littlebury  Rue, 1690",F,Instrumental Music
11829,Marigold,Stevens,0-612-648-4333,Marigold_Stevens5088@irrepsy.com,"Aberavon  Vale, 365",F,Basic Math
11830,Harvey,Nicholls,5-142-037-8313,Harvey_Nicholls3441@gompie.com,"Thorndike   Walk, 9962",M,Basic Math
11831,Megan,Griffiths,5-067-684-1446,Megan_Griffiths403@hourpy.biz,"Boadicea   Grove, 6760",F,Accounting
11832,Cherish,Weasley,0-281-842-0604,Cherish_Weasley5781@deavo.com,"Rosewood Street, 7191",F,English IV
11833,Mark,Wilcox,8-562-603-2450,Mark_Wilcox876@extex.org,"Virginia Pass, 7981",M,Instrumental Music
11834,Analise,Drake,7-324-132-8336,Analise_Drake8542@muall.tech,"Bishop   Rue, 2722",F,German
11835,Chuck,Clifton,1-334-634-8748,Chuck_Clifton696@bauros.biz,"Chamberlain  Street, 4611",M,Trigonometry
11836,Gina,Avery,0-132-350-4758,Gina_Avery2510@gmail.com,"Norfolk  Road, 8086",F,Ancient Civilizations
11837,Alex,Murray,5-767-884-7048,Alex_Murray9114@acrit.org,"Carltoun   Street, 9869",F,Mathematics
11838,Nathan,Ashwell,0-887-341-5714,Nathan_Ashwell2402@ubusive.com,"Enford   Route, 7264",M,Physical Education
11839,Mary,Vane,6-003-047-7602,Mary_Vane4400@muall.tech,"Parkfield  Lane, 7250",F,French
11840,Leroy,Lynch,1-336-047-2780,Leroy_Lynch7555@nickia.com,"Zealand Walk, 8750",M,English IV
11841,Luke,Abbot,1-117-604-0483,Luke_Abbot3761@grannar.com,"Carolina  Pass, 7180",M,Art
11842,Anthony,Mcneill,8-026-811-7413,Anthony_Mcneill8386@ubusive.com,"Abbey   Street, 2017",M,English IV
11843,Eryn,Brennan,2-063-160-1730,Eryn_Brennan4548@jiman.org,"Virginia Road, 8950",F,Accounting
11844,Emery,Bryson,8-684-255-4754,Emery_Bryson5762@bretoux.com,"Dyott   Alley, 5716",F,Resource Program
11845,Maddison,Knight,6-733-061-2656,Maddison_Knight754@sveldo.biz,"King Edward  Boulevard, 7348",F,Spanish
11846,Chris,Lakey,0-647-868-2772,Chris_Lakey2131@kideod.biz,"Emily  Crossroad, 6422",M,German
11847,Jack,Johnson,0-064-126-7484,Jack_Johnson6084@famism.biz,"Shepherds  Alley, 7868",M,Geography
11848,Cherish,Willis,8-637-504-0661,Cherish_Willis476@elnee.tech,"Lake Rue, 7758",F,Grammar
11849,Alan,Edwards,3-875-356-7507,Alan_Edwards2874@liret.org,"Elf  Boulevard, 3590",M,French
11850,Darlene,Dixon,6-135-563-0125,Darlene_Dixon9136@corti.com,"Elba  Walk, 6236",F,History
11851,Cynthia,Taylor,0-536-173-3621,Cynthia_Taylor9421@bauros.biz,"Castle Pass, 4558",F,Grammar
11852,Nate,Lambert,4-613-644-6327,Nate_Lambert6116@cispeto.com,"Clissold  Hill, 9946",M,Ancient Civilizations
11853,Zoe,Shaw,3-048-600-1143,Zoe_Shaw3315@supunk.biz,"Birkenhead   Crossroad, 1698",F,Economics
11854,Isabella,Button,3-822-271-4231,Isabella_Button3201@eirey.tech,"Arctic   Rue, 7093",F,Art
11855,Alice,Fox,1-742-116-7383,Alice_Fox1545@bulaffy.com,"Adams  Vale, 1568",F,French
11856,Noah,Haines,8-020-131-4848,Noah_Haines4202@sveldo.biz,"Biggerstaff   Alley, 8099",M,American Literature
11857,Russel,Collins,7-361-304-4642,Russel_Collins5455@zorer.org,"Addison  Pass, 2582",M,Art
11858,Chris,Becker,3-446-770-3535,Chris_Becker4530@dionrab.com,"Black Friars   Rue, 5222",M,Instrumental Music
11859,Danny,Holmes,2-057-282-4717,Danny_Holmes9718@jiman.org,"Argyle  Drive, 1755",M,French
11860,Tyson,Pitt,1-060-700-6314,Tyson_Pitt7829@kideod.biz,"Birkbeck  Grove, 9282",M,Earth Science
11861,Joseph,Veale,7-264-766-3320,Joseph_Veale2766@deavo.com,"Blore  Drive, 8803",M,Economics
11862,Mackenzie,Samuel,3-821-715-2583,Mackenzie_Samuel6720@joiniaa.com,"Bury  Walk, 9648",F,Art
11863,Nina,Chappell,0-844-613-0008,Nina_Chappell5027@infotech44.tech,"Dunstans  Tunnel, 5087",F,Art
11864,Sofie,Steer,7-255-261-8145,Sofie_Steer8680@elnee.tech,"Gate   Alley, 7407",F,Modern Literature
11865,Kendra,Clifford,4-841-384-4206,Kendra_Clifford2435@twipet.com,"Linden Way, 9027",F,Economics
11866,Jayden,Ross,8-525-401-6584,Jayden_Ross162@bulaffy.com,"Gate   Route, 1050",M,LOGIC
11867,Oliver,Zaoui,7-475-114-7755,Oliver_Zaoui8414@dionrab.com,"Bekesbourne   Boulevard, 2302",M,Spanish
11868,Jacob,Stevens,6-022-372-7456,Jacob_Stevens6778@nickia.com,"Coborn  Vale, 4046",M,Ancient Civilizations
11869,Samantha,Kelly,7-281-760-7888,Samantha_Kelly2259@sheye.org,"Black Friars   Route, 6311",F,Language Arts
11870,Maxwell,Nurton,2-871-341-7448,Maxwell_Nurton6561@bauros.biz,"Wadham  Pass, 2972",M,Earth Science
11871,Crystal,Ward,5-564-886-6564,Crystal_Ward5281@guentu.biz,"Bagford   Boulevard, 557",F,Physical Education
11872,Noah,Bell,3-405-025-3312,Noah_Bell9899@sveldo.biz,"Fawn Route, 1752",M,Ecology
11873,Nathan,Verdon,8-731-733-2017,Nathan_Verdon2936@zorer.org,"Biggerstaff   Alley, 6329",M,Spanish
11874,Bridget,Hogg,2-424-668-7285,Bridget_Hogg5211@extex.org,"Norland  Pass, 7428",F,American Literature
11875,Valerie,Drake,2-046-252-4758,Valerie_Drake2452@vetan.org,"Chatfield  Boulevard, 906",F,Leadership
11876,Sadie,Jones,6-126-763-8366,Sadie_Jones9424@acrit.org,"Becher  Route, 7712",F,French
11877,Tess,Morley,4-352-373-5702,Tess_Morley7401@brety.org,"Comet House  Lane, 2506",F,Mathematics
11878,Liam,Davies,3-712-268-2653,Liam_Davies7587@yahoo.com,"Badric  Crossroad, 5868",M,Ecology
11879,Chuck,Taylor,5-641-534-4813,Chuck_Taylor8219@nimogy.biz,"Lexington Avenue, 4260",M,Leadership
11880,Shannon,Pratt,0-488-620-5378,Shannon_Pratt9001@joiniaa.com,"Camera  Vale, 7524",F,Speech
11881,Francesca,Clark,7-308-313-1436,Francesca_Clark4852@bulaffy.com,"Andsell    Street, 5490",F,Spanish
11882,Chelsea,Rowe,4-248-222-6747,Chelsea_Rowe816@womeona.net,"Badric  Alley, 9073",F,Mathematics
11883,Dakota,Robertson,8-413-428-1761,Dakota_Robertson9912@ovock.tech,"Collins  Alley, 5372",F,Geography
11884,Matt,Edwards,5-883-311-5140,Matt_Edwards6780@acrit.org,"Carlton  Walk, 3183",M,Grammar
11885,Jacob,Ripley,8-660-588-3021,Jacob_Ripley7289@fuliss.net,"Baltic  Way, 2421",M,American Literature
11886,Belinda,Mcneill,6-112-562-1428,Belinda_Mcneill6415@fuliss.net,"Virginia Street, 1977",F,Grammar
11887,Chester,Marshall,1-278-321-0457,Chester_Marshall5472@bulaffy.com,"Chelsea Manor  Avenue, 5695",M,Handwriting
11888,Evelynn,Bryson,4-020-853-0637,Evelynn_Bryson6715@twipet.com,"Viscount   Drive, 3090",F,History
11889,Percy,Johnson,0-600-035-5460,Percy_Johnson4935@twace.org,"Fawn Street, 5770",M,English IV
11890,Drew,London,7-207-564-2366,Drew_London5476@fuliss.net,"Abbots   Boulevard, 1843",F,Spanish
11891,Madison,Gordon,1-561-186-6486,Madison_Gordon3179@sveldo.biz,"Meadow Grove, 166",F,Ecology
11892,Carissa,Rycroft,1-038-118-3744,Carissa_Rycroft476@vetan.org,"Cadogan  Rue, 3353",F,Physical Education
11893,Kurt,Eaton,8-702-828-1635,Kurt_Eaton6267@famism.biz,"Oxford Hill, 3694",M,Modern Literature
11894,Rosa,White,5-412-456-6407,Rosa_White3217@hourpy.biz,"Clavell   Vale, 2773",F,Science
11895,Gabriel,Bullock,0-083-550-8438,Gabriel_Bullock9652@tonsy.org,"Ashley Route, 8862",M,Ancient Civilizations
11896,Rachael,Edwards,2-362-173-0478,Rachael_Edwards8113@sveldo.biz,"Fair Route, 2784",F,Design and technology
11897,Ron,Vane,0-573-586-3670,Ron_Vane8899@brety.org,"Woodland Rue, 1333",M,English IV
11898,Carol,Vollans,8-481-068-5046,Carol_Vollans4571@sheye.org,"Clarks  Rue, 9319",F,Earth Science
11899,Martin,Weldon,6-078-366-1651,Martin_Weldon9992@qater.org,"Ernest  Alley, 8413",M,Earth Science
11900,Kurt,Dubois,5-333-858-1177,Kurt_Dubois399@nanoff.biz,"Biggerstaff   Avenue, 1155",M,Accounting
11901,Quinn,Partridge,3-844-805-0686,Quinn_Partridge8391@bulaffy.com,"Angel  Rue, 5060",F,Ancient Civilizations
11902,Anne,Tait,5-628-685-6871,Anne_Tait5242@bretoux.com,"Apostle  Grove, 8513",F,Modern Literature
11903,Alma,Drummond,3-711-207-5628,Alma_Drummond5547@cispeto.com,"Cecilia  Vale, 2030",F,History
11904,Angela,Becker,6-042-572-5434,Angela_Becker3155@hourpy.biz,"Carpenter Drive, 1212",F,Ancient Civilizations
11905,Mavis,Dwyer,2-518-742-5463,Mavis_Dwyer4014@bauros.biz,"Chatfield  Rue, 6803",F,Speech
11906,Keira,Downing,2-842-651-0673,Keira_Downing2280@eirey.tech,"Sheffield Avenue, 3357",F,Instrumental Music
11907,Eduardo,Grant,0-518-042-3765,Eduardo_Grant1999@nanoff.biz,"Calvin   Rue, 7058",M,Leadership
11908,Cara,Fox,6-801-401-3477,Cara_Fox6359@ovock.tech,"Addison  Boulevard, 3565",F,Dramatics
11909,Cedrick,Lakey,7-060-047-5565,Cedrick_Lakey7789@elnee.tech,"Tilloch   Rue, 756",M,Dramatics
11910,Barney,Forth,2-865-173-3345,Barney_Forth2631@bungar.biz,"Bennett  Crossroad, 3177",M,Ancient Civilizations
11911,Nicholas,Sherwood,8-127-485-2506,Nicholas_Sherwood8006@grannar.com,"Enford   Street, 9774",M,LOGIC
11912,Joy,Coates,1-184-437-6517,Joy_Coates7810@supunk.biz,"Rivervalley Pass, 4841",F,Accounting
11913,Julius,Michael,7-474-335-3647,Julius_Michael7913@elnee.tech,"Cliffords  Road, 3110",M,Art
11914,Denis,Blackwall,8-780-114-4617,Denis_Blackwall8392@gembat.biz,"West Rue, 877",M,American Literature
11915,Marilyn,Simmons,8-508-866-1363,Marilyn_Simmons8396@grannar.com,"Edwin   Rue, 9696",F,Science
11916,Crystal,Broomfield,8-388-123-2273,Crystal_Broomfield6818@sveldo.biz,"King Street, 8234",F,Science
11917,Mandy,Talbot,3-438-658-1587,Mandy_Talbot9578@gompie.com,"Abbey   Tunnel, 1349",F,Accounting
11918,Chadwick,Jarrett,0-701-364-1307,Chadwick_Jarrett4604@womeona.net,"Enford   Lane, 5323",M,Earth Science
11919,Chadwick,Barrett,6-846-408-6840,Chadwick_Barrett3727@gmail.com,"Sundown Way, 3442",M,Science
11920,Aiden,Howard,1-804-043-5015,Aiden_Howard9995@qater.org,"Baynes  Lane, 5674",M,Spanish
11921,Ruth,Allcott,3-460-112-1028,Ruth_Allcott8771@twace.org,"Beechen  Road, 3956",F,Ecology
11922,Michael,Spencer,8-243-486-6321,Michael_Spencer9154@cispeto.com,"Bermondsey    Route, 3872",M,Spanish
11923,Henry,Redden,8-751-687-1130,Henry_Redden283@gmail.com,"Cleveland  Street, 2482",M,Trigonometry
11924,Logan,Fulton,6-078-565-0753,Logan_Fulton4752@nickia.com,"Cliff  Avenue, 8318",M,Instrumental Music
11925,Paula,Fisher,1-807-121-1628,Paula_Fisher4901@fuliss.net,"Apostle  Crossroad, 7932",F,Leadership
11926,Megan,Ralph,3-754-656-3472,Megan_Ralph7379@typill.biz,"Parkfield  Alley, 7626",F,Economics
11927,Makena,Kerr,1-348-655-0066,Makena_Kerr6053@kideod.biz,"Cecilia  Alley, 4124",F,Physical Education
11928,Rufus,Harris,2-356-166-0057,Rufus_Harris8229@twipet.com,"Cam  Grove, 2138",M,Modern Literature
11929,Alba,Gray,3-041-360-3606,Alba_Gray9131@atink.com,"Queen Lane, 8343",F,Economics
11930,Irene,Cooper,0-087-145-1636,Irene_Cooper4327@acrit.org,"South Boulevard, 706",F,Resource Program
11931,Jules,Groves,3-508-135-3350,Jules_Groves1675@gmail.com,"Fairview Drive, 5569",F,Science
11932,Eryn,Bryson,8-584-704-6557,Eryn_Bryson1681@ubusive.com,"Virginia Avenue, 9629",F,Handwriting
11933,Tyler,Mitchell,3-762-843-4258,Tyler_Mitchell3530@womeona.net,"Meadow Drive, 362",M,English IV
11934,Gabriel,Myatt,6-818-064-5418,Gabriel_Myatt3288@ubusive.com,"Magnolia Walk, 2501",M,Resource Program
11935,Ethan,Reynolds,3-087-725-8357,Ethan_Reynolds288@gembat.biz,"Linda   Lane, 5316",M,Design and technology
11936,Lindsay,Preston,7-380-171-7147,Lindsay_Preston8476@gmail.com,"Charnwood   Lane, 3167",F,History
11937,Josh,Paterson,0-512-177-6886,Josh_Paterson2579@ubusive.com,"Bellenden  Way, 9526",M,Dramatics
11938,Eryn,Fall,2-101-720-1063,Eryn_Fall356@eirey.tech,"Balfour    Crossroad, 7731",F,Geography
11939,Karla,Michael,2-505-072-3358,Karla_Michael5011@womeona.net,"Chandos  Grove, 1396",F,Music
11940,Kurt,Flanders,7-132-077-1044,Kurt_Flanders295@dionrab.com,"Becher  Avenue, 70",M,Instrumental Music
11941,Abdul,Hobson,6-034-683-5574,Abdul_Hobson5523@gompie.com,"Western   Grove, 5862",M,Latin
11942,Rowan,Logan,2-044-478-1448,Rowan_Logan343@muall.tech,"Waite  Vale, 665",F,English IV
11943,Chadwick,Lloyd,4-684-450-3274,Chadwick_Lloyd2773@nickia.com,"Coleman  Lane, 8451",M,Music
11944,Erica,Young,0-244-812-4651,Erica_Young1230@iatim.tech,"Bigland  Boulevard, 5626",F,Latin
11945,Logan,Notman,2-546-871-1506,Logan_Notman8545@famism.biz,"Camdenhurst   Grove, 4583",F,Dramatics
11946,Rosa,Rowan,4-221-045-2027,Rosa_Rowan6969@naiker.biz,"Tiptree   Rue, 9767",F,Design and technology
11947,Robyn,Wigley,0-442-547-0038,Robyn_Wigley9812@typill.biz,"Ashley Route, 2394",F,Latin
11948,Benjamin,Sawyer,5-681-257-4168,Benjamin_Sawyer7860@vetan.org,"Bayberry Pass, 8256",M,Physical Education
11949,Carina,Lowe,0-886-802-6180,Carina_Lowe4194@gmail.com,"Gautrey  Walk, 5650",F,English IV
11950,Henry,Scott,7-681-126-3642,Henry_Scott9231@sheye.org,"Bayberry Walk, 9770",M,Music
11951,Benny,Dixon,0-673-288-2601,Benny_Dixon6303@grannar.com,"Addison  Boulevard, 9455",M,Grammar
11952,Benny,Hamilton,3-364-580-5602,Benny_Hamilton5123@zorer.org,"Black Swan  Drive, 964",M,Latin
11953,Angelina,Hepburn,8-312-124-0847,Angelina_Hepburn9931@elnee.tech,"Elba  Tunnel, 980",F,Speech
11954,Jade,Trent,0-071-633-7674,Jade_Trent8184@nanoff.biz,"Blake  Road, 6260",F,Ancient Civilizations
11955,George,Garner,6-434-416-8822,George_Garner8235@corti.com,"Woodland Route, 2631",M,French
11956,Kendra,Poulton,2-631-202-4623,Kendra_Poulton3738@sveldo.biz,"Bury  Avenue, 4797",F,Science
11957,Mary,Hobson,6-418-655-3076,Mary_Hobson4295@gmail.com,"Lexington Crossroad, 128",F,Sociology
11958,Nick,Walsh,2-074-348-7526,Nick_Walsh4942@ubusive.com,"Gautrey  Street, 1881",M,Earth Science
11959,Danielle,Terry,5-358-675-4200,Danielle_Terry1642@ubusive.com,"Colombo   Route, 3243",F,Basic Math
11960,Winnie,Bailey,4-588-005-7156,Winnie_Bailey8404@joiniaa.com,"Liverpool  Rue, 2170",F,Trigonometry
11961,Alessandra,Hope,2-252-007-7522,Alessandra_Hope9085@womeona.net,"Westbourne Walk, 6886",F,Accounting
11962,Gabriel,Matthews,0-332-876-0065,Gabriel_Matthews4463@jiman.org,"Arctic   Tunnel, 3355",M,Modern Literature
11963,Mike,Adams,4-338-747-4487,Mike_Adams2433@nickia.com,"Baylis  Drive, 2170",M,Leadership
11964,Carl,Stone,5-464-205-3357,Carl_Stone2387@nimogy.biz,"Comet House  Lane, 9932",M,Handwriting
11965,Rocco,Morgan,4-761-582-1586,Rocco_Morgan6603@gembat.biz,"Caxton  Lane, 7475",M,Trigonometry
11966,Dani,Furnell,0-280-860-2508,Dani_Furnell2964@nanoff.biz,"Blore  Pass, 9367",F,Health
11967,Zara,Willson,7-615-450-2838,Zara_Willson5225@joiniaa.com,"Dunstans  Hill, 7846",F,Dramatics
11968,Daron,Clayton,8-763-071-7182,Daron_Clayton513@ovock.tech,"Arthur  Avenue, 8158",M,French
11969,Doug,Clark,6-606-651-1008,Doug_Clark9501@ubusive.com,"Chancellor  Crossroad, 3779",M,Physical Education
11970,Josh,Poole,6-454-410-8601,Josh_Poole3406@bulaffy.com,"Vincent  Vale, 7388",M,History
11971,Tom,Atkinson,1-720-545-3102,Tom_Atkinson786@grannar.com,"Wake  Street, 3756",M,Basic Math
11972,Rihanna,Butler,2-065-346-5514,Rihanna_Butler9392@sheye.org,"Parkgate  Way, 3197",F,LOGIC
11973,Florence,Norburn,5-072-328-3287,Florence_Norburn7411@irrepsy.com,"Tisbury  Crossroad, 5901",F,German
11974,Melania,Gallacher,5-771-635-0846,Melania_Gallacher8512@muall.tech,"Aspen Drive, 8635",F,Modern Literature
11975,Emerald,Attwood,3-251-266-6766,Emerald_Attwood4101@brety.org,"Lake Vale, 366",F,Trigonometry
11976,Joyce,Holt,3-408-717-6116,Joyce_Holt1789@womeona.net,"Virginia Way, 2239",F,Economics
11977,Piper,Edwards,0-683-867-7232,Piper_Edwards4623@infotech44.tech,"Wake  Pass, 5187",F,Economics
11978,Manuel,Owen,6-502-164-7111,Manuel_Owen3952@extex.org,"East Pass, 1157",M,Spanish
11979,Rosalie,Simpson,8-636-427-6581,Rosalie_Simpson533@ubusive.com,"Emily  Street, 9449",F,Accounting
11980,Adalind,Bennett,0-210-860-3751,Adalind_Bennett8142@sveldo.biz,"Bush  Crossroad, 6464",F,Speech
11981,Cadence,Wright,4-103-584-1213,Cadence_Wright7414@guentu.biz,"Blandford  Route, 2394",F,Earth Science
